season,team_a,team_b,seed_a,seed_b,seed_diff,round_num,resume_diff,elo_diff,b_power_diff,r_score_diff,kadj_em_diff,bart_diff,preseason_em_diff,seed_champ_pct_diff,seed_a_upset_rate_vs_seed_b,season_upsets_round,season_upsets_total,h2h_win_pct,label
2012,Detroit,Kansas,15.0,2.0,13.0,64.0,-142.0,74.0,111.0,-99.9,-21.41557,-0.351,-11.35,-0.977,0.1111111111111111,9.0,13.0,0.5,0
2012,Lehigh,Duke,15.0,2.0,13.0,64.0,-114.0,34.0,71.0,-99.9,-11.95767,-0.20600000000000007,-24.48,-0.977,0.1111111111111111,9.0,13.0,0.5,1
2012,Duke,Lehigh,2.0,15.0,-13.0,64.0,114.0,-34.0,-71.0,99.9,11.95767,0.20600000000000007,24.48,0.977,0.8888888888888888,9.0,13.0,0.5,0
2012,Michigan St,LIU Brooklyn,1.0,16.0,-15.0,64.0,151.0,-63.0,-161.0,99.9,28.275029,0.42099999999999993,13.41,0.9990000000000001,0.9577464788732395,9.0,13.0,0.5,1
2012,LIU Brooklyn,Michigan St,16.0,1.0,15.0,64.0,-151.0,63.0,161.0,-99.9,-28.275029,-0.42099999999999993,-13.41,-0.9990000000000001,0.04225352112676056,9.0,13.0,0.5,0
2012,NC State,San Diego St,11.0,6.0,5.0,64.0,,,,,,,,-0.194,0.5074626865671642,9.0,13.0,0.5,1
2012,San Diego St,NC State,6.0,11.0,-5.0,64.0,,,,,,,,0.194,0.4925373134328358,9.0,13.0,0.5,0
2012,Norfolk St,Missouri,15.0,2.0,13.0,64.0,,,,,,,,-0.977,0.1111111111111111,9.0,13.0,0.5,1
2012,Missouri,Norfolk St,2.0,15.0,-13.0,64.0,,,,,,,,0.977,0.8888888888888888,9.0,13.0,0.5,0
2012,North Carolina,Vermont,1.0,16.0,-15.0,64.0,163.0,-100.0,-117.0,99.9,22.049300000000002,0.379,23.380000000000003,0.9990000000000001,0.9577464788732395,9.0,13.0,0.5,1
2012,Vermont,North Carolina,16.0,1.0,15.0,64.0,-163.0,100.0,117.0,-99.9,-22.049300000000002,-0.379,-23.380000000000003,-0.9990000000000001,0.04225352112676056,9.0,13.0,0.5,0
2012,Ohio,Michigan,13.0,4.0,9.0,64.0,-81.0,11.0,45.0,-87.60000000000001,-7.3237000000000005,-0.10599999999999998,-11.770000000000001,-0.752,0.2222222222222222,9.0,13.0,0.5,1
2012,Michigan,Ohio,4.0,13.0,-9.0,64.0,81.0,-11.0,-45.0,87.60000000000001,7.3237000000000005,0.10599999999999998,11.770000000000001,0.752,0.7777777777777778,9.0,13.0,0.5,0
2012,Purdue,St Mary's CA,10.0,7.0,3.0,32.0,1.0,25.0,-3.0,-11.5,0.4671000000000003,0.03500000000000003,-0.4299999999999997,-0.091,0.047619047619047616,2.0,13.0,0.5,1
2012,St Mary's CA,Purdue,7.0,10.0,-3.0,32.0,-1.0,-25.0,3.0,11.5,-0.4671000000000003,-0.03500000000000003,0.4299999999999997,0.091,0.9523809523809523,2.0,13.0,0.5,0
2012,South Florida,Temple,12.0,5.0,7.0,32.0,-31.0,26.0,25.0,-84.4,-4.0579,-0.08499999999999996,-11.39,-0.464,0.0625,2.0,13.0,0.5,1
2012,Temple,South Florida,5.0,12.0,-7.0,32.0,31.0,-26.0,-25.0,84.4,4.0579,0.08499999999999996,11.39,0.464,0.9375,2.0,13.0,0.5,0
2012,St Louis,Memphis,9.0,8.0,1.0,32.0,-38.0,10.0,4.0,-12.099999999999994,-1.9769000000000005,0.01200000000000001,-7.519999999999998,-0.03900000000000001,0.058823529411764705,2.0,13.0,0.5,1
2012,Memphis,St Louis,8.0,9.0,-1.0,32.0,38.0,-10.0,-4.0,12.099999999999994,1.9769000000000005,-0.01200000000000001,7.519999999999998,0.03900000000000001,0.9411764705882353,2.0,13.0,0.5,0
2012,Xavier,Notre Dame,10.0,7.0,3.0,32.0,-14.0,20.0,14.0,-29.89999999999999,-2.6052999999999997,0.0020000000000000018,1.7300000000000004,-0.091,0.047619047619047616,2.0,13.0,0.5,1
2012,Notre Dame,Xavier,7.0,10.0,-3.0,32.0,14.0,-20.0,-14.0,29.89999999999999,2.6052999999999997,-0.0020000000000000018,-1.7300000000000004,0.091,0.9523809523809523,2.0,13.0,0.5,0
2012,Baylor,Colorado,3.0,11.0,-8.0,32.0,50.0,-42.0,-76.0,97.3,13.073739999999999,0.14900000000000002,13.940000000000001,0.6890000000000001,0.5517241379310345,2.0,13.0,0.5,1
2012,Colorado,Baylor,11.0,3.0,8.0,32.0,-50.0,42.0,76.0,-97.3,-13.073739999999999,-0.14900000000000002,-13.940000000000001,-0.6890000000000001,0.4482758620689655,2.0,13.0,0.5,0
2012,Indiana,VCU,4.0,12.0,-8.0,32.0,88.0,11.0,-39.0,68.5,9.905699999999998,0.09800000000000009,2.700000000000001,0.712,0.8461538461538461,2.0,13.0,0.5,1
2012,VCU,Indiana,12.0,4.0,8.0,32.0,-88.0,-11.0,39.0,-68.5,-9.905699999999998,-0.09800000000000009,-2.700000000000001,-0.712,0.15384615384615385,2.0,13.0,0.5,0
2012,Kentucky,Iowa St,1.0,8.0,-7.0,32.0,21.0,-39.0,-30.0,5.900000000000006,15.2716,0.11499999999999999,27.27,0.8360000000000001,0.7837837837837838,2.0,13.0,0.5,1
2012,Iowa St,Kentucky,8.0,1.0,7.0,32.0,-21.0,39.0,30.0,-5.900000000000006,-15.2716,-0.11499999999999999,-27.27,-0.8360000000000001,0.21621621621621623,2.0,13.0,0.5,0
2012,Louisville,New Mexico,4.0,5.0,-1.0,32.0,11.0,3.0,2.0,1.5,-1.1365000000000016,-0.006000000000000005,4.180000000000003,0.248,0.9743589743589743,2.0,13.0,0.5,1
2012,New Mexico,Louisville,5.0,4.0,1.0,32.0,-11.0,-3.0,-2.0,-1.5,1.1365000000000016,0.006000000000000005,-4.180000000000003,-0.248,0.02564102564102564,2.0,13.0,0.5,0
2012,Marquette,Murray St,3.0,6.0,-3.0,32.0,,,,,,,,0.49500000000000005,0.71875,2.0,13.0,0.5,1
2012,Murray St,Marquette,6.0,3.0,3.0,32.0,,,,,,,,-0.49500000000000005,0.28125,2.0,13.0,0.5,0
2012,Ohio St,Gonzaga,2.0,7.0,-5.0,32.0,34.0,-23.0,-25.0,5.700000000000003,12.886699999999998,0.10799999999999998,11.239999999999998,0.751,0.6571428571428571,2.0,13.0,0.5,1
2012,Gonzaga,Ohio St,7.0,2.0,5.0,32.0,-34.0,23.0,25.0,-5.700000000000003,-12.886699999999998,-0.10799999999999998,-11.239999999999998,-0.751,0.34285714285714286,2.0,13.0,0.5,0
2012,Syracuse,Kansas St,1.0,8.0,-7.0,32.0,,,,,,,,0.8360000000000001,0.7837837837837838,2.0,13.0,0.5,1
2012,Kansas St,Syracuse,8.0,1.0,7.0,32.0,,,,,,,,-0.8360000000000001,0.21621621621621623,2.0,13.0,0.5,0
2012,Wisconsin,Vanderbilt,4.0,5.0,-1.0,32.0,4.0,2.0,-8.0,0.10000000000000853,2.9715999999999987,0.02399999999999991,-0.030000000000001137,0.248,0.9743589743589743,2.0,13.0,0.5,1
2012,Vanderbilt,Wisconsin,5.0,4.0,1.0,32.0,-4.0,-2.0,8.0,-0.10000000000000853,-2.9715999999999987,-0.02399999999999991,0.030000000000001137,-0.248,0.02564102564102564,2.0,13.0,0.5,0
2012,Cincinnati,Florida St,6.0,3.0,3.0,32.0,,,,,,,,-0.49500000000000005,0.28125,2.0,13.0,0.5,1
2012,Florida St,Cincinnati,3.0,6.0,-3.0,32.0,,,,,,,,0.49500000000000005,0.71875,2.0,13.0,0.5,0
2012,Florida,Norfolk St,7.0,15.0,-8.0,32.0,,,,,,,,0.226,0.6428571428571428,2.0,13.0,0.5,1
2012,Norfolk St,Florida,15.0,7.0,8.0,32.0,,,,,,,,-0.226,0.35714285714285715,2.0,13.0,0.5,0
2012,Kansas,Purdue,2.0,10.0,-8.0,32.0,26.0,-42.0,-29.0,16.700000000000003,10.9247,0.09099999999999997,3.2300000000000004,0.842,0.7407407407407407,2.0,13.0,0.5,1
2012,Purdue,Kansas,10.0,2.0,8.0,32.0,-26.0,42.0,29.0,-16.700000000000003,-10.9247,-0.09099999999999997,-3.2300000000000004,-0.842,0.25925925925925924,2.0,13.0,0.5,0
2012,Michigan St,St Louis,1.0,9.0,-8.0,32.0,60.0,-23.0,-11.0,13.0,8.239400000000003,0.030999999999999917,7.1,0.8750000000000001,0.8947368421052632,2.0,13.0,0.5,1
2012,St Louis,Michigan St,9.0,1.0,8.0,32.0,-60.0,23.0,11.0,-13.0,-8.239400000000003,-0.030999999999999917,-7.1,-0.8750000000000001,0.10526315789473684,2.0,13.0,0.5,0
2012,NC State,Georgetown,11.0,3.0,8.0,16.0,-66.0,27.0,30.0,-84.0,-7.194600000000001,-0.08400000000000007,-2.9800000000000004,-0.6890000000000001,0.05555555555555555,2.0,13.0,0.5,1
2012,Georgetown,NC State,3.0,11.0,-8.0,16.0,66.0,-27.0,-30.0,84.0,7.194600000000001,0.08400000000000007,2.9800000000000004,0.6890000000000001,0.9444444444444444,2.0,13.0,0.5,0
2012,North Carolina,Creighton,1.0,8.0,-7.0,16.0,27.0,-7.0,-20.0,2.200000000000003,9.1909,0.09999999999999998,18.330000000000002,0.8360000000000001,0.9375,2.0,13.0,0.5,1
2012,Creighton,North Carolina,8.0,1.0,7.0,16.0,-27.0,7.0,20.0,-2.200000000000003,-9.1909,-0.09999999999999998,-18.330000000000002,-0.8360000000000001,0.0625,2.0,13.0,0.5,0
2012,Ohio,South Florida,13.0,12.0,1.0,16.0,-34.0,-13.0,7.0,-2.0,-0.6943999999999999,0.0,-2.2299999999999995,-0.04,0.08333333333333333,2.0,13.0,0.5,1
2012,South Florida,Ohio,12.0,13.0,-1.0,16.0,34.0,13.0,-7.0,2.0,0.6943999999999999,0.0,2.2299999999999995,0.04,0.9166666666666666,2.0,13.0,0.5,0
2012,Xavier,Lehigh,10.0,15.0,-5.0,16.0,87.0,15.0,-27.0,63.2,2.6976700000000005,0.08300000000000007,17.169999999999998,0.135,0.9090909090909091,2.0,13.0,0.5,1
2012,Lehigh,Xavier,15.0,10.0,5.0,16.0,-87.0,-15.0,27.0,-63.2,-2.6976700000000005,-0.08300000000000007,-17.169999999999998,-0.135,0.09090909090909091,2.0,13.0,0.5,0
2012,Florida,Marquette,7.0,3.0,4.0,16.0,-11.0,21.0,-2.0,-2.1000000000000085,0.9543999999999997,0.017000000000000015,2.879999999999999,-0.5810000000000001,0.3333333333333333,2.0,13.0,0.5,1
2012,Marquette,Florida,3.0,7.0,-4.0,16.0,11.0,-21.0,2.0,2.1000000000000085,-0.9543999999999997,-0.017000000000000015,-2.879999999999999,0.5810000000000001,0.6666666666666667,2.0,13.0,0.5,0
2012,Louisville,Michigan St,4.0,1.0,3.0,16.0,-9.0,11.0,17.0,-0.30000000000001137,-10.002200000000002,-0.05599999999999994,4.280000000000001,-0.2410000000000001,0.3333333333333333,2.0,13.0,0.5,1
2012,Michigan St,Louisville,1.0,4.0,-3.0,16.0,9.0,-11.0,-17.0,0.30000000000001137,10.002200000000002,0.05599999999999994,-4.280000000000001,0.2410000000000001,0.6666666666666667,2.0,13.0,0.5,0
2012,Ohio St,Cincinnati,2.0,6.0,-4.0,16.0,9.0,-18.0,-35.0,4.200000000000003,14.759299999999998,0.10099999999999998,13.39,0.665,0.8125,2.0,13.0,0.5,1
2012,Cincinnati,Ohio St,6.0,2.0,4.0,16.0,-9.0,18.0,35.0,-4.200000000000003,-14.759299999999998,-0.10099999999999998,-13.39,-0.665,0.1875,2.0,13.0,0.5,0
2012,Syracuse,Wisconsin,1.0,4.0,-3.0,16.0,12.0,-19.0,-1.0,0.5999999999999943,2.2094000000000023,0.007000000000000006,2.75,0.2410000000000001,0.6666666666666667,2.0,13.0,0.5,1
2012,Wisconsin,Syracuse,4.0,1.0,3.0,16.0,-12.0,19.0,1.0,-0.5999999999999943,-2.2094000000000023,-0.007000000000000006,-2.75,-0.2410000000000001,0.3333333333333333,2.0,13.0,0.5,0
2012,Baylor,Xavier,3.0,10.0,-7.0,8.0,19.0,-47.0,-45.0,36.599999999999994,9.8134,0.119,-0.2799999999999976,0.672,0.9,0.0,13.0,0.5,1
2012,Xavier,Baylor,10.0,3.0,7.0,8.0,-19.0,47.0,45.0,-36.599999999999994,-9.8134,-0.119,0.2799999999999976,-0.672,0.1,0.0,13.0,0.5,0
2012,Kansas,NC State,2.0,11.0,-9.0,8.0,75.0,-52.0,-41.0,84.30000000000001,13.7774,0.121,10.61,0.859,0.9375,0.0,13.0,0.5,1
2012,NC State,Kansas,11.0,2.0,9.0,8.0,-75.0,52.0,41.0,-84.30000000000001,-13.7774,-0.121,-10.61,-0.859,0.0625,0.0,13.0,0.5,0
2012,Kentucky,Indiana,1.0,4.0,-3.0,8.0,4.0,-25.0,-10.0,0.29999999999999716,9.1889,0.051999999999999935,18.5,0.2410000000000001,0.95,0.0,13.0,0.5,1
2012,Indiana,Kentucky,4.0,1.0,3.0,8.0,-4.0,25.0,10.0,-0.29999999999999716,-9.1889,-0.051999999999999935,-18.5,-0.2410000000000001,0.05,0.0,13.0,0.5,0
2012,North Carolina,Ohio,1.0,13.0,-12.0,8.0,78.0,-29.0,-61.0,87.80000000000001,15.4898,0.17099999999999993,21.22,0.9930000000000001,0.9,0.0,13.0,0.5,1
2012,Ohio,North Carolina,13.0,1.0,12.0,8.0,-78.0,29.0,61.0,-87.80000000000001,-15.4898,-0.17099999999999993,-21.22,-0.9930000000000001,0.1,0.0,13.0,0.5,0
2012,Louisville,Florida,4.0,7.0,-3.0,4.0,18.0,-22.0,3.0,2.0,-1.475200000000001,-0.017000000000000015,0.6800000000000033,0.532,0.9,0.0,13.0,0.5,1
2012,Florida,Louisville,7.0,4.0,3.0,4.0,-18.0,22.0,-3.0,-2.0,1.475200000000001,0.017000000000000015,-0.6800000000000033,-0.532,0.1,0.0,13.0,0.5,0
2012,Ohio St,Syracuse,2.0,1.0,1.0,4.0,-1.0,5.0,-5.0,-0.09999999999999432,4.393099999999997,0.025000000000000022,4.789999999999999,-0.02200000000000013,0.05555555555555555,0.0,13.0,0.5,1
2012,Syracuse,Ohio St,1.0,2.0,-1.0,4.0,1.0,-5.0,5.0,0.09999999999999432,-4.393099999999997,-0.025000000000000022,-4.789999999999999,0.02200000000000013,0.9444444444444444,0.0,13.0,0.5,0
2012,Kansas,North Carolina,2.0,1.0,1.0,2.0,7.0,2.0,-2.0,0.0,0.6452999999999989,0.0040000000000000036,-5.940000000000001,-0.02200000000000013,0.0625,0.0,0.0,0.5,1
2012,North Carolina,Kansas,1.0,2.0,-1.0,2.0,-7.0,-2.0,2.0,0.0,-0.6452999999999989,-0.0040000000000000036,5.940000000000001,0.02200000000000013,0.9375,0.0,0.0,0.5,0
2012,Kentucky,Baylor,1.0,3.0,-2.0,64.0,10.0,-11.0,-11.0,0.20000000000000284,10.308399999999999,0.05999999999999994,12.719999999999999,0.19200000000000006,0.9285714285714286,9.0,13.0,0.5,1
2012,Baylor,Kentucky,3.0,1.0,2.0,64.0,-10.0,11.0,11.0,-0.20000000000000284,-10.308399999999999,-0.05999999999999994,-12.719999999999999,-0.19200000000000006,0.07142857142857142,9.0,13.0,0.5,0
2012,Kansas,Ohio St,2.0,2.0,0.0,64.0,-1.0,-1.0,2.0,0.0,-2.983599999999999,-0.016000000000000014,-8.95,0.0,0.5,9.0,13.0,0.5,1
2012,Ohio St,Kansas,2.0,2.0,0.0,64.0,1.0,1.0,-2.0,0.0,2.983599999999999,0.016000000000000014,8.95,0.0,0.5,9.0,13.0,0.5,0
2012,Kentucky,Louisville,1.0,4.0,-3.0,64.0,5.0,-15.0,-19.0,0.4000000000000057,12.911999999999999,0.07299999999999995,9.879999999999999,0.2410000000000001,0.9166666666666666,9.0,13.0,0.5,1
2012,Louisville,Kentucky,4.0,1.0,3.0,64.0,-5.0,15.0,19.0,-0.4000000000000057,-12.911999999999999,-0.07299999999999995,-9.879999999999999,-0.2410000000000001,0.08333333333333333,9.0,13.0,0.5,0
2012,Kentucky,Kansas,1.0,2.0,-1.0,64.0,-1.0,-5.0,-3.0,0.09999999999999432,4.809699999999999,0.016000000000000014,10.46,0.02200000000000013,0.9411764705882353,9.0,13.0,0.5,1
2012,Kansas,Kentucky,2.0,1.0,1.0,64.0,1.0,5.0,3.0,-0.09999999999999432,-4.809699999999999,-0.016000000000000014,-10.46,-0.02200000000000013,0.058823529411764705,9.0,13.0,0.5,0
2013,NC A&T,Liberty,16.0,16.0,0.0,64.0,,,,,,,,0.0,0.5,8.0,14.0,0.5,1
2013,Liberty,NC A&T,16.0,16.0,0.0,64.0,,,,,,,,0.0,0.5,8.0,14.0,0.5,0
2013,St Mary's CA,MTSU,11.0,11.0,0.0,64.0,,,,,,,,0.0,0.5,8.0,14.0,0.5,1
2013,MTSU,St Mary's CA,11.0,11.0,0.0,64.0,,,,,,,,0.0,0.5,8.0,14.0,0.5,0
2013,James Madison,LIU Brooklyn,16.0,16.0,0.0,64.0,-34.0,18.0,4.0,0.0,-0.30098,0.031000000000000028,-5.04,0.0,0.5,8.0,14.0,0.5,1
2013,LIU Brooklyn,James Madison,16.0,16.0,0.0,64.0,34.0,-18.0,-4.0,0.0,0.30098,-0.031000000000000028,5.04,0.0,0.5,8.0,14.0,0.5,0
2013,La Salle,Boise St,13.0,13.0,0.0,64.0,,,,,,,,0.0,0.5,8.0,14.0,0.5,1
2013,Boise St,La Salle,13.0,13.0,0.0,64.0,,,,,,,,0.0,0.5,8.0,14.0,0.5,0
2013,Arizona,Belmont,6.0,11.0,-5.0,64.0,59.0,-13.0,-22.0,32.3,4.7798,0.08000000000000007,1.2899999999999991,0.194,0.4925373134328358,8.0,14.0,0.5,1
2013,Belmont,Arizona,11.0,6.0,5.0,64.0,-59.0,13.0,22.0,-32.3,-4.7798,-0.08000000000000007,-1.2899999999999991,-0.194,0.5074626865671642,8.0,14.0,0.5,0
2013,Butler,Bucknell,6.0,11.0,-5.0,64.0,79.0,-11.0,-7.0,87.3,1.3651999999999997,0.04799999999999993,-1.3800000000000008,0.194,0.4925373134328358,8.0,14.0,0.5,1
2013,Bucknell,Butler,11.0,6.0,5.0,64.0,-79.0,11.0,7.0,-87.3,-1.3651999999999997,-0.04799999999999993,1.3800000000000008,-0.194,0.5074626865671642,8.0,14.0,0.5,0
2013,California,UNLV,12.0,5.0,7.0,64.0,-27.0,25.0,28.0,-53.800000000000004,-4.495600000000001,-0.07899999999999996,-3.929999999999998,-0.464,0.4142857142857143,8.0,14.0,0.5,1
2013,UNLV,California,5.0,12.0,-7.0,64.0,27.0,-25.0,-28.0,53.800000000000004,4.495600000000001,0.07899999999999996,3.929999999999998,0.464,0.5857142857142856,8.0,14.0,0.5,0
2013,Colorado St,Missouri,8.0,9.0,-1.0,64.0,,,,,,,,0.03900000000000001,0.9855072463768116,8.0,14.0,0.5,1
2013,Missouri,Colorado St,9.0,8.0,1.0,64.0,,,,,,,,-0.03900000000000001,0.014492753623188406,8.0,14.0,0.5,0
2013,Gonzaga,Southern Univ,1.0,16.0,-15.0,64.0,,,,,,,,0.9990000000000001,0.9577464788732395,8.0,14.0,0.5,1
2013,Southern Univ,Gonzaga,16.0,1.0,15.0,64.0,,,,,,,,-0.9990000000000001,0.04225352112676056,8.0,14.0,0.5,0
2013,Harvard,New Mexico,14.0,3.0,11.0,64.0,-145.0,83.0,82.0,-99.9,-13.800880000000001,-0.20499999999999996,-10.489999999999998,-0.802,0.125,8.0,14.0,0.5,1
2013,New Mexico,Harvard,3.0,14.0,-11.0,64.0,145.0,-83.0,-82.0,99.9,13.800880000000001,0.20499999999999996,10.489999999999998,0.802,0.875,8.0,14.0,0.5,0
2013,Louisville,NC A&T,1.0,16.0,-15.0,64.0,,,,,,,,0.9990000000000001,0.9577464788732395,8.0,14.0,0.5,1
2013,NC A&T,Louisville,16.0,1.0,15.0,64.0,,,,,,,,-0.9990000000000001,0.04225352112676056,8.0,14.0,0.5,0
2013,Marquette,Davidson,3.0,14.0,-11.0,64.0,127.0,-22.0,-41.0,99.2,7.483800000000002,0.119,2.040000000000001,0.802,0.875,8.0,14.0,0.5,1
2013,Davidson,Marquette,14.0,3.0,11.0,64.0,-127.0,22.0,41.0,-99.2,-7.483800000000002,-0.119,-2.040000000000001,-0.802,0.125,8.0,14.0,0.5,0
2013,Memphis,St Mary's CA,6.0,11.0,-5.0,64.0,9.0,-8.0,10.0,12.900000000000006,-2.2265999999999977,-0.009000000000000008,5.99,0.194,0.4925373134328358,8.0,14.0,0.5,1
2013,St Mary's CA,Memphis,11.0,6.0,5.0,64.0,-9.0,8.0,-10.0,-12.900000000000006,2.2265999999999977,0.009000000000000008,-5.99,-0.194,0.5074626865671642,8.0,14.0,0.5,0
2013,Michigan,S Dakota St,4.0,13.0,-9.0,64.0,,,,,,,,0.752,0.7777777777777778,8.0,14.0,0.5,1
2013,S Dakota St,Michigan,13.0,4.0,9.0,64.0,,,,,,,,-0.752,0.2222222222222222,8.0,14.0,0.5,0
2013,Michigan St,Valparaiso,3.0,14.0,-11.0,64.0,117.0,-23.0,-51.0,99.2,11.32,0.16600000000000004,21.43,0.802,0.875,8.0,14.0,0.5,1
2013,Valparaiso,Michigan St,14.0,3.0,11.0,64.0,-117.0,23.0,51.0,-99.2,-11.32,-0.16600000000000004,-21.43,-0.802,0.125,8.0,14.0,0.5,0
2013,Oregon,Oklahoma St,12.0,5.0,7.0,64.0,,,,,,,,-0.464,0.4142857142857143,8.0,14.0,0.5,1
2013,Oklahoma St,Oregon,5.0,12.0,-7.0,64.0,,,,,,,,0.464,0.5857142857142856,8.0,14.0,0.5,0
2013,St Louis,New Mexico St,4.0,13.0,-9.0,64.0,,,,,,,,0.752,0.7777777777777778,8.0,14.0,0.5,1
2013,New Mexico St,St Louis,13.0,4.0,9.0,64.0,,,,,,,,-0.752,0.2222222222222222,8.0,14.0,0.5,0
2013,Syracuse,Montana,4.0,13.0,-9.0,64.0,98.0,-52.0,-126.0,99.6,19.85361,0.399,16.12,0.752,0.7777777777777778,8.0,14.0,0.5,1
2013,Montana,Syracuse,13.0,4.0,9.0,64.0,-98.0,52.0,126.0,-99.6,-19.85361,-0.399,-16.12,-0.752,0.2222222222222222,8.0,14.0,0.5,0
2013,VCU,Akron,5.0,12.0,-7.0,64.0,67.0,-20.0,-31.0,76.6,5.5868,0.124,7.35,0.464,0.5857142857142856,8.0,14.0,0.5,1
2013,Akron,VCU,12.0,5.0,7.0,64.0,-67.0,20.0,31.0,-76.6,-5.5868,-0.124,-7.35,-0.464,0.4142857142857143,8.0,14.0,0.5,0
2013,Wichita St,Pittsburgh,9.0,8.0,1.0,64.0,,,,,,,,-0.03900000000000001,0.014492753623188406,8.0,14.0,0.5,1
2013,Pittsburgh,Wichita St,8.0,9.0,-1.0,64.0,,,,,,,,0.03900000000000001,0.9855072463768116,8.0,14.0,0.5,0
2013,Creighton,Cincinnati,7.0,10.0,-3.0,64.0,-9.0,-34.0,-26.0,25.700000000000003,6.639099999999999,0.03500000000000003,0.5799999999999983,0.091,0.5625,8.0,14.0,0.5,1
2013,Cincinnati,Creighton,10.0,7.0,3.0,64.0,9.0,34.0,26.0,-25.700000000000003,-6.639099999999999,-0.03500000000000003,-0.5799999999999983,-0.091,0.4375,8.0,14.0,0.5,0
2013,Duke,SUNY Albany,2.0,15.0,-13.0,64.0,,,,,,,,0.977,0.8888888888888888,8.0,14.0,0.5,1
2013,SUNY Albany,Duke,15.0,2.0,13.0,64.0,,,,,,,,-0.977,0.1111111111111111,8.0,14.0,0.5,0
2013,FGCU,Georgetown,15.0,2.0,13.0,64.0,,,,,,,,-0.977,0.1111111111111111,8.0,14.0,0.5,1
2013,Georgetown,FGCU,2.0,15.0,-13.0,64.0,,,,,,,,0.977,0.8888888888888888,8.0,14.0,0.5,0
2013,Florida,Northwestern LA,3.0,14.0,-11.0,64.0,,,,,,,,0.802,0.875,8.0,14.0,0.5,1
2013,Northwestern LA,Florida,14.0,3.0,11.0,64.0,,,,,,,,-0.802,0.125,8.0,14.0,0.5,0
2013,Illinois,Colorado,7.0,10.0,-3.0,64.0,20.0,5.0,-5.0,13.399999999999991,0.34389999999999965,0.010000000000000009,0.07000000000000028,0.091,0.5625,8.0,14.0,0.5,1
2013,Colorado,Illinois,10.0,7.0,3.0,64.0,-20.0,-5.0,5.0,-13.399999999999991,-0.34389999999999965,-0.010000000000000009,-0.07000000000000028,-0.091,0.4375,8.0,14.0,0.5,0
2013,Indiana,James Madison,1.0,16.0,-15.0,64.0,241.0,-130.0,-188.0,99.9,31.59882,0.5209999999999999,28.76,0.9990000000000001,0.9577464788732395,8.0,14.0,0.5,1
2013,James Madison,Indiana,16.0,1.0,15.0,64.0,-241.0,130.0,188.0,-99.9,-31.59882,-0.5209999999999999,-28.76,-0.9990000000000001,0.04225352112676056,8.0,14.0,0.5,0
2013,Iowa St,Notre Dame,10.0,7.0,3.0,64.0,-19.0,18.0,8.0,-27.099999999999994,-1.1440999999999981,-0.018000000000000016,-9.190000000000001,-0.091,0.4375,8.0,14.0,0.5,1
2013,Notre Dame,Iowa St,7.0,10.0,-3.0,64.0,19.0,-18.0,-8.0,27.099999999999994,1.1440999999999981,0.018000000000000016,9.190000000000001,0.091,0.5625,8.0,14.0,0.5,0
2013,Kansas,WKU,1.0,16.0,-15.0,64.0,,,,,,,,0.9990000000000001,0.9577464788732395,8.0,14.0,0.5,1
2013,WKU,Kansas,16.0,1.0,15.0,64.0,,,,,,,,-0.9990000000000001,0.04225352112676056,8.0,14.0,0.5,0
2013,La Salle,Kansas St,13.0,4.0,9.0,64.0,,,,,,,,-0.752,0.2222222222222222,8.0,14.0,0.5,1
2013,Kansas St,La Salle,4.0,13.0,-9.0,64.0,,,,,,,,0.752,0.7777777777777778,8.0,14.0,0.5,0
2013,Miami FL,Pacific,2.0,15.0,-13.0,64.0,122.0,-76.0,-98.0,99.9,16.74544,0.28900000000000003,17.07,0.977,0.8888888888888888,8.0,14.0,0.5,1
2013,Pacific,Miami FL,15.0,2.0,13.0,64.0,-122.0,76.0,98.0,-99.9,-16.74544,-0.28900000000000003,-17.07,-0.977,0.1111111111111111,8.0,14.0,0.5,0
2013,Minnesota,UCLA,11.0,6.0,5.0,64.0,-5.0,45.0,-20.0,-3.3999999999999915,3.9818000000000016,0.05600000000000005,-5.629999999999999,-0.194,0.5074626865671642,8.0,14.0,0.5,1
2013,UCLA,Minnesota,6.0,11.0,-5.0,64.0,5.0,-45.0,20.0,3.3999999999999915,-3.9818000000000016,-0.05600000000000005,5.629999999999999,0.194,0.4925373134328358,8.0,14.0,0.5,0
2013,Mississippi,Wisconsin,12.0,5.0,7.0,64.0,-44.0,8.0,24.0,-32.89999999999999,-6.485699999999998,-0.1130000000000001,-13.649999999999999,-0.464,0.4142857142857143,8.0,14.0,0.5,1
2013,Wisconsin,Mississippi,5.0,12.0,-7.0,64.0,44.0,-8.0,-24.0,32.89999999999999,6.485699999999998,0.1130000000000001,13.649999999999999,0.464,0.5857142857142856,8.0,14.0,0.5,0
2013,North Carolina,Villanova,8.0,9.0,-1.0,32.0,-30.0,-33.0,-22.0,29.099999999999994,3.547599999999999,0.040000000000000036,10.07,0.03900000000000001,0.9411764705882353,3.0,14.0,0.5,1
2013,Villanova,North Carolina,9.0,8.0,1.0,32.0,30.0,33.0,22.0,-29.099999999999994,-3.547599999999999,-0.040000000000000036,-10.07,-0.03900000000000001,0.058823529411764705,3.0,14.0,0.5,0
2013,Ohio St,Iona,2.0,15.0,-13.0,32.0,141.0,-84.0,-84.0,99.9,17.31586,0.22399999999999998,20.55,0.977,0.9285714285714286,3.0,14.0,0.5,1
